"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000173559.12",253.857408493613,8.62370388297243,0.907116713811193,9.50671920346445,1.96770452566117e-21,2.9041300640271e-19
"ENSG00000115919.14",147.673091050401,13.8387649050475,1.46628239185445,9.43799433310063,3.79982910047841e-21,5.46795407558843e-19
"ENSG00000242616.3",8.12690098722476,25.5174839279275,2.720800829538,9.37866662303998,6.68122694013019e-21,9.34735123691923e-19
"ENSG00000173786.16",129.959656859266,10.3250483466361,1.1011634111444,9.3764905754593,6.82051341123363e-21,9.34735123691923e-19
"ENSG00000087074.7",155.068193527875,8.33945108966922,0.893590789480917,9.33251683862316,1.03386187952746e-20,1.36889543053703e-18
"ENSG00000116584.17",16.4618990585159,26.4775782458221,2.83752030041707,9.33123834988257,1.04641068352379e-20,1.36889543053703e-18
"ENSG00000075151.20",82.9059586674222,8.72507680992341,0.936456362241629,9.31712054263574,1.19540376302154e-20,1.50874476289681e-18
"ENSG00000172687.13",13.5553108993229,26.2022523843443,2.81254511815702,9.31620695262442,1.2057376492921e-20,1.50874476289681e-18
"ENSG00000117143.13",175.185058796148,9.77066228629901,1.04935545439973,9.31110830494339,1.265053081533e-20,1.54928628453275e-18
"ENSG00000127824.13",515.544275919135,7.40203162708698,0.80061712571023,9.24540756047481,2.34345893283103e-20,2.81019783695321e-18
"ENSG00000111913.17",102.640608953866,8.55539355751121,0.937361888315051,9.12709772411369,7.03601985260475e-20,8.13984503057865e-18
"ENSG00000136279.20",238.423678995096,8.97944320751883,0.983879880963095,9.12656451388058,7.07074794178132e-20,8.13984503057865e-18
"ENSG00000165457.13",25.2966907386334,13.2016318704374,1.45496231933273,9.07352148919695,1.15231263496204e-19,1.30053167192971e-17
"ENSG00000145287.10",35.2289132725465,11.2599293074352,1.24147857395477,9.06977336835248,1.19264821948297e-19,1.32016983679692e-17
"ENSG00000146425.10",34.5541086435966,7.8759759497412,0.872504586384304,9.0268590820589,1.76669700643599e-19,1.91869961680105e-17
"ENSG00000090382.6",45.8433094784825,6.73516316857256,0.746694286542935,9.01997415803889,1.88133675574047e-19,2.00536562334113e-17
"ENSG00000136709.11",64.9750902357773,8.01956268418706,0.893341489442006,8.9770404475406,2.78147654344309e-19,2.91094163346517e-17
"ENSG00000102401.19",75.5800181241448,13.4859761263911,1.51352905142548,8.91028560944343,5.09012672190094e-19,5.23192310915389e-17
"ENSG00000150977.10",153.958849241777,9.60044605254982,1.08336639646951,8.86167974550056,7.88177427839618e-19,7.95920925376288e-17
"ENSG00000109133.12",113.880857775983,8.6687074439755,0.983005541489772,8.81857433971108,1.15926228738705e-18,1.15046788382757e-16
"ENSG00000255112.2",221.601006817496,7.27014522244961,0.826544414036914,8.79583129349529,1.41992795201809e-18,1.38527208335867e-16
"ENSG00000167286.9",11.2075806267777,-4.38950084705719,0.504480409053303,-8.70103331721926,3.28875685723225e-18,3.15501407837148e-16
"ENSG00000160551.11",219.657464807741,9.90711128769484,1.13903913342102,8.69777955559753,3.38441194061895e-18,3.19355330003322e-16
"ENSG00000270629.5",30.2898589769277,8.39759763550124,0.967375629417294,8.68080338199092,3.92982994355655e-18,3.64840341211475e-16
"ENSG00000132661.3",112.141882796926,8.44633409058161,0.97340699078445,8.67708386167935,4.06045704118971e-18,3.70983979826794e-16
"ENSG00000123395.14",15.9175383852264,26.4362024067625,3.04894777477152,8.6705986325868,4.29854413883143e-18,3.86600313486152e-16
"ENSG00000135018.13",91.8771759340291,9.03775336577611,1.0455771484179,8.643793888812,5.43766077939721e-18,4.81525776095544e-16
"ENSG00000117569.18",91.1795753932248,9.99010781085902,1.15633198891145,8.63948062205173,5.64691414070168e-18,4.92479360513316e-16
"ENSG00000144567.10",51.5751330030621,9.66959020771667,1.12024807710584,8.63165079711459,6.04727682206135e-18,5.19524259519181e-16
"ENSG00000122034.14",114.103469278915,6.02838011919821,0.69982450603192,8.61413121037983,7.04739467385666e-18,5.95058409484915e-16
"ENSG00000213064.9",55.0483530816342,9.57818154252694,1.11224377537787,8.61158475737292,7.20574347176161e-18,5.95058409484915e-16
"ENSG00000006576.16",24.251413790355,9.39828604016232,1.09141598359632,8.61109437777712,7.23663805836416e-18,5.95058409484915e-16
"ENSG00000117616.17",197.290937365571,7.61545531837302,0.887370358149426,8.58204835042578,9.31984482979371e-18,7.5556375831398e-16
"ENSG00000158874.11",55.2076264366384,5.1846832828064,0.605087502460121,8.56848515582769,1.0485520460361e-17,8.38259107914417e-16
"ENSG00000105404.10",69.8852628631452,6.5808221635524,0.768822622010584,8.55961046820213,1.1324950711283e-17,8.92964606769109e-16
"ENSG00000159346.12",61.1749200304703,7.45555400149886,0.872866952414421,8.54145523653541,1.32541941694456e-17,1.03096137350445e-15
"ENSG00000240682.9",103.766794911779,9.26782611015123,1.08603170395921,8.53366073602149,1.4178823132699e-17,1.08817741269087e-15
"ENSG00000171681.12",197.048871296545,7.16363954157662,0.843293822773724,8.49483222587152,1.98219027775583e-17,1.50124832088981e-15
"ENSG00000152056.16",10.2093920684172,25.8287451138437,3.04905023328976,8.47107890576661,2.43130465683365e-17,1.81747916944604e-15
"ENSG00000259884.1",61.7504275990952,9.74946411577789,1.15722982390211,8.4248296357445,3.61275519816765e-17,2.66602806675039e-15
"ENSG00000156265.15",21.5095396055705,12.6657321011091,1.50499681953098,8.41578662276265,3.90267122306446e-17,2.8435158936657e-15
"ENSG00000133706.17",49.7852783650126,8.84689636005479,1.06188229273737,8.33133429247496,7.99362644871199e-17,5.75141422984828e-15
"ENSG00000168385.17",110.404651245957,6.82248348304781,0.819905168018334,8.32106412932776,8.71770635112662e-17,6.19495280951665e-15
"ENSG00000116679.15",27.2768622573725,7.75014125627606,0.935189199914249,8.28724418223254,1.15902533873098e-16,8.13579249967743e-15
"ENSG00000105401.8",56.6399843570119,8.99151317993777,1.08528555018058,8.28492849503222,1.18180067794551e-16,8.19571650874021e-15
"ENSG00000114125.13",102.92124764353,8.80339502382894,1.06317697510666,8.28027245694044,1.22893779632434e-16,8.42114994719392e-15
"ENSG00000087191.12",69.6581844483588,7.58186613818337,0.915841648040235,8.27857758424443,1.24655272066947e-16,8.44136171785114e-15
"ENSG00000163479.13",37.748062396907,6.17701581711548,0.747032722812888,8.2687352621669,1.3538752661208e-16,9.06151864161783e-15
"ENSG00000127947.15",4.55143555183608,-25.1428647558911,3.04304282628706,-8.26240910535227,1.42761439208746e-16,9.44522809293728e-15
"ENSG00000145649.7",19.6575075487569,-4.58344223245235,0.555921050401539,-8.24477185949651,1.65475629405472e-16,1.08236104870216e-14
"ENSG00000211891.6",17.0297271949444,25.1223045449428,3.04893746530345,8.2396916403933,1.72655054439091e-16,1.11663201500158e-14
"ENSG00000138641.15",55.3356074183824,6.71017165618504,0.814621580376249,8.23716412359935,1.76340506430135e-16,1.12779550556873e-14
"ENSG00000164134.12",116.296346525993,7.31861711631082,0.891433177208663,8.20994473105381,2.21290333079777e-16,1.38746380399868e-14
"ENSG00000153561.12",64.2970373618009,9.37489328333518,1.14193043064945,8.20968863926625,2.21762803974771e-16,1.38746380399868e-14
"ENSG00000137265.14",106.798835967702,8.4629925700998,1.03195100052987,8.20096357845899,2.38467778993987e-16,1.47593606009612e-14
"ENSG00000100109.16",39.8431347142194,10.7102018743592,1.30777388219335,8.1896435004471,2.62001073223046e-16,1.60433848667218e-14
"ENSG00000184574.9",20.6178344390927,24.9237876365726,3.0488948897818,8.1746955987572,2.96613770907761e-16,1.79716722667902e-14
"ENSG00000259976.3",81.8379580120375,7.40981204259064,0.908103680180629,8.15965423806758,3.35984988648844e-16,2.01450999444036e-14
"ENSG00000211893.4",44.7539806568186,6.95357308850018,0.852846635892286,8.15336872522812,3.53924409452387e-16,2.10019474310097e-14
"ENSG00000160799.11",162.595370168609,7.2915555627606,0.897417968514763,8.12503852004235,4.47220360667652e-16,2.6052019116524e-14
"ENSG00000141446.10",61.0658572977926,8.05592909161816,0.991522696886965,8.12480553083753,4.4808024540234e-16,2.6052019116524e-14
"ENSG00000113369.8",53.3572775166597,6.98357215514456,0.860954125049819,8.11143352700755,5.00260255088676e-16,2.87949802829042e-14
"ENSG00000110958.15",428.755184612772,5.82994803612402,0.720719974601324,8.08906127424724,6.01263198947658e-16,3.42660492390368e-14
"ENSG00000100941.8",228.766770889271,6.7804796772346,0.839443927034241,8.07734675166461,6.61911319961362e-16,3.73525642911529e-14
"ENSG00000213551.4",152.422019929397,7.20754121350089,0.892478406262239,8.0758718226994,6.69962284517685e-16,3.74398340746e-14
"ENSG00000075239.13",23.8561584172612,7.80579408530433,0.966895288954455,8.07305007530347,6.8563471061485e-16,3.79472441759527e-14
"ENSG00000167863.11",69.2464925489802,5.80864843183448,0.719930535282931,8.06834569053484,7.12570531395676e-16,3.90624378925096e-14
"ENSG00000138758.11",25.445861219304,-8.51347553925788,1.05579857567824,-8.06354141346405,7.41154057276155e-16,4.02460637139769e-14
"ENSG00000144635.8",82.0886980845048,8.82713266647872,1.09611444133652,8.05311227878317,8.07147956601579e-16,4.34200340018569e-14
"ENSG00000177150.12",43.520896447526,8.68715768587317,1.07899269060186,8.05117380454868,8.20037191281911e-16,4.37049451205433e-14
"ENSG00000171105.13",11.4935584728553,7.95529535189185,0.988233937900228,8.05001229647611,8.27857183974843e-16,4.37169353299009e-14
"ENSG00000127511.9",2.86322484055743,-24.4885778958071,3.04343830989356,-8.04635264536168,8.52979785661831e-16,4.46341058751773e-14
"ENSG00000177683.13",111.736942477688,7.34054454711427,0.912857185758798,8.04128472846775,8.89014167857368e-16,4.61005905422253e-14
"ENSG00000163320.10",16.8196691718847,6.88083472022882,0.856000664848038,8.03835207470351,9.10546930447842e-16,4.6795608318373e-14
"ENSG00000137076.20",57.935455184188,7.83827135458436,0.97542295168787,8.03576678303604,9.29954806257486e-16,4.73700872992751e-14
"ENSG00000114742.13",56.3224447933727,9.40585421195922,1.1714262756211,8.02940347822753,9.79477357064169e-16,4.94550146250996e-14
"ENSG00000114902.13",129.645187860798,6.11111779125996,0.762431024263788,8.01530577426453,1.09863349592241e-15,5.49889948046033e-14
"ENSG00000152404.15",48.4891898562565,8.26375370156445,1.03418096130808,7.99062640943615,1.34254825747556e-15,6.66181704312873e-14
"ENSG00000141279.15",62.7473797546588,8.58710838185286,1.07601803627335,7.98045022701777,1.458004854569e-15,7.17288542128135e-14
"ENSG00000183648.9",41.7141598339524,6.78265881408885,0.853757601340413,7.94447838993172,1.95009618724226e-15,9.51250309641224e-14
"ENSG00000088899.14",2.80598352305639,24.0735806601577,3.04972104521066,7.89369922798786,2.9335866531713e-15,1.41896846854235e-13
"ENSG00000225630.1",366.028393341471,-3.11866712841666,0.395337093742596,-7.88862764911005,3.05527614885587e-15,1.46551412606787e-13
"ENSG00000133874.1",19.9271996809702,7.90167076845405,1.00327520490164,7.87587566188154,3.38364605428063e-15,1.60960881722639e-13
"ENSG00000255717.6",30.722530286383,9.70240576512267,1.23341612044195,7.86628746318489,3.65320553563839e-15,1.72359434943726e-13
"ENSG00000204261.8",15.071913550995,6.53622721570109,0.832422650267274,7.85205353746975,4.09279697148078e-15,1.90670848048905e-13
"ENSG00000172845.14",82.500329332343,8.03307834175904,1.02311332710465,7.85160170329533,4.1075721261404e-15,1.90670848048905e-13
"ENSG00000157349.16",51.53684992933,9.64022819318292,1.22909423423241,7.84335970724276,4.38649138809007e-15,2.01989155438772e-13
"ENSG00000110651.11",48.4249142417152,-6.81293676771755,0.869981131396479,-7.83113164394903,4.83498083299887e-15,2.2087420376779e-13
"ENSG00000124782.19",29.8313207768453,8.18485811446875,1.04791092266003,7.81064300168968,5.68969628297325e-15,2.57873163817276e-13
"ENSG00000143420.18",21.3228381833918,7.04923891553186,0.904180512624941,7.79627388237677,6.3761918954212e-15,2.86729379297222e-13
"ENSG00000100142.14",31.7282886551045,6.50400125758649,0.836562908081554,7.77467085231137,7.56438324289119e-15,3.37523953070401e-13
"ENSG00000117450.13",210.851904791146,6.1192122316716,0.789398509050303,7.75174029532107,9.06416239229601e-15,4.01333221000429e-13
"ENSG00000070495.14",75.5519074347028,7.65746578604624,0.988761437747363,7.74450286359447,9.59565340298592e-15,4.21622755630435e-13
"ENSG00000197343.10",17.9282211164501,-8.15635426402176,1.05531725561757,-7.728817301721,1.08550328439863e-14,4.73345220075647e-13
"ENSG00000171867.16",85.4544411102715,6.78833815607517,0.88015216829848,7.71268696548059,1.23196004623458e-14,5.33170077152347e-13
"ENSG00000108826.15",25.4516492313068,-6.48011354222043,0.841856163558286,-7.69741177023737,1.38849897808118e-14,5.96432844614571e-13
"ENSG00000179010.14",16.5846727906339,5.33735235556362,0.693655218264679,7.69453211772284,1.42012871180603e-14,6.05500804826333e-13
"ENSG00000138767.12",1012.08998659017,5.36910201655209,0.699346676391145,7.67731112165771,1.62462528216556e-14,6.87598759128304e-13
"ENSG00000165280.15",24.2883537025211,6.50038553620161,0.848720087670658,7.65904522660957,1.87320429415816e-14,7.87019264027325e-13
"ENSG00000099956.18",46.5247509267761,9.51563854106338,1.24271376399659,7.65714424089172,1.90113072840181e-14,7.88503122138338e-13
"ENSG00000162961.13",50.2671084768227,7.09461837506513,0.926560351440268,7.65694146532072,1.90413366881913e-14,7.88503122138338e-13
"ENSG00000135052.16",4.70312276928869,23.28978667868,3.049383499715,7.63753941767463,2.21412265576309e-14,9.10320714755169e-13
"ENSG00000205571.13",66.7353078542267,7.34803137420785,0.964574656721132,7.61789802687324,2.57839857091385e-14,1.05257178540285e-12
"ENSG00000121749.15",41.0791337052956,6.91694027641821,0.908446467426526,7.61403178330664,2.65675422378619e-14,1.07692093747277e-12
"ENSG00000178741.11",15.8475131031741,4.84247769437907,0.64003081506999,7.56600710521965,3.84871010044401e-14,1.54917310057033e-12
"ENSG00000119508.17",125.34072507687,6.46849362920731,0.855489746285739,7.56115857295944,3.99494852801355e-14,1.59686970328097e-12
"ENSG00000166595.11",25.456998458222,7.33068102006553,0.969697380541541,7.55976159899659,4.03808783610991e-14,1.60298162652749e-12
"ENSG00000132676.15",16.7579021216385,7.6918643645607,1.01836361145125,7.55316104981322,4.24819144131464e-14,1.67483492713747e-12
"ENSG00000182220.14",95.3062522735867,7.41711566203658,0.982242263386199,7.55120802526527,4.31239395934531e-14,1.68785808081999e-12
"ENSG00000152217.16",65.1030374034489,9.58490550485263,1.26945986468001,7.55038089153665,4.33987136833492e-14,1.68785808081999e-12
"ENSG00000128699.13",44.2081902581987,7.18441089981137,0.95396381540853,7.53111468565994,5.03089756206629e-14,1.94347962196332e-12
"ENSG00000204435.13",78.262407224696,7.55219834775351,1.00710407785471,7.49892539790019,6.43431325332544e-14,2.46906047240942e-12
"ENSG00000091164.12",36.887711560006,6.73041729140828,0.898060186746847,7.49439446345873,6.66051342096796e-14,2.5389347848405e-12
"ENSG00000116288.12",70.9226019140447,4.93554800296558,0.663244814894442,7.44151766003793,9.95350739297077e-14,3.76923608907498e-12
"ENSG00000150907.7",120.732560636339,8.7534546279697,1.17678956972472,7.43841962332936,1.01896943263159e-13,3.83345624459309e-12
"ENSG00000197894.10",40.2585350858469,10.367067447545,1.39492706193579,7.43197815171654,1.06985475283103e-13,3.9987558164256e-12
"ENSG00000149792.8",19.2124679435455,7.96191490344179,1.07505828071222,7.40603095319361,1.30135471592323e-13,4.83264370635751e-12
"ENSG00000124733.3",30.6988712607332,7.17425804147003,0.971484018215626,7.38484412193147,1.52632099055591e-13,5.63173309079477e-12
"ENSG00000128891.15",89.7659946460728,8.97613442705185,1.21565369277532,7.38379234184649,1.53843331515878e-13,5.64026889302797e-12
"ENSG00000117862.11",88.7685199299375,6.55644163369991,0.888684479545165,7.37769341606545,1.6105530459992e-13,5.86730590681735e-12
"ENSG00000170571.11",41.7927733964695,6.98529500480236,0.950798711261957,7.34676532694397,2.03060921661977e-13,7.35106078670654e-12
"ENSG00000159256.12",65.581627548168,9.58409189056917,1.30498461752314,7.34421828569886,2.06965116321636e-13,7.44557005967085e-12
"ENSG00000134001.12",48.9093057858469,7.12847021346052,0.973706826257505,7.32096152684806,2.46200424369276e-13,8.80204746999723e-12
"ENSG00000152332.15",15.3509554952647,8.20373120028359,1.12208662372961,7.31113893240781,2.64887473338273e-13,9.41168084280926e-12
"ENSG00000173821.19",17.2334714618662,5.4668970645382,0.749755348524836,7.29157461203107,3.06353150504833e-13,1.08182130939007e-11
"ENSG00000167085.11",64.6398100509273,7.35929281888618,1.01149432503099,7.27566397237149,3.44720689866156e-13,1.20988554321317e-11
"ENSG00000104312.7",45.3397309056309,9.67976783070784,1.33081092744143,7.2735860753096,3.50067557173732e-13,1.22120536914667e-11
"ENSG00000047188.15",48.4023307949921,7.97713203262979,1.09689850079973,7.27244319033514,3.530430729915e-13,1.22416622177053e-11
"ENSG00000099246.16",76.9898885060576,7.45660517137725,1.0255801850913,7.27062133197652,3.57837735305908e-13,1.2333616792939e-11
"ENSG00000005302.17",27.0245458702588,8.22077468054914,1.13320646004415,7.25443683071563,4.03336454566557e-13,1.38190751933637e-11
"ENSG00000163875.15",87.8816151082378,6.7801902446907,0.936992404775096,7.23612081606801,4.61700067015647e-13,1.57251218091246e-11
"ENSG00000148730.6",58.718171407366,6.74233982574569,0.932787892087755,7.22815967374434,4.89582907974014e-13,1.65767012841084e-11
"ENSG00000247077.6",31.8952770627158,8.32896574458042,1.15265855048628,7.22587425484036,4.97888285059521e-13,1.67593273029392e-11
"ENSG00000165512.4",150.122163856733,11.9364246755205,1.65235582486153,7.22388271092927,5.05238384561624e-13,1.69078612880041e-11
"ENSG00000154237.12",14.4475939474518,10.0648511149655,1.39920112787524,7.19328402075371,6.32511741369699e-13,2.0941870529584e-11
"ENSG00000140740.10",50.6149537771505,7.19113393072189,0.99971749013665,7.19316607108568,6.33058629629538e-13,2.0941870529584e-11
"ENSG00000074071.14",92.434212037748,8.81773546775956,1.22688488850783,7.18709273409011,6.61854600367766e-13,2.17220470442964e-11
"ENSG00000174501.14",22.9445528343784,7.25212323048483,1.0091187153912,7.18659075475918,6.64291403118052e-13,2.17220470442964e-11
"ENSG00000115523.16",5.08594061708288,-3.67837019336178,0.511891643287723,-7.18583755291792,6.67964268040385e-13,2.17220470442964e-11
"ENSG00000132356.11",26.2698077791736,10.6336763856955,1.4800892348548,7.1844832968728,6.74618284995e-13,2.18151845417484e-11
"ENSG00000171476.21",56.774570620058,6.94905420358867,0.96736818626281,7.18346365145069,6.79671119926923e-13,2.18557931078177e-11
"ENSG00000118137.9",8.97491056707856,5.63822475368694,0.787778271926028,7.15712143202697,8.23887133350994e-13,2.63460796642684e-11
"ENSG00000112406.4",117.301216881192,5.76576107058008,0.807346948190612,7.14161499402708,9.22406599060969e-13,2.93335490839499e-11
"ENSG00000118705.16",39.9124557549,4.97371119345738,0.697167037141413,7.13417434916464,9.7369847278285e-13,3.07945516996598e-11
"ENSG00000168297.15",50.5032388958621,6.38138726698945,0.895864364615183,7.1231622989386,1.05478489899367e-12,3.31767315770906e-11
"ENSG00000069345.11",43.0553050238793,6.41259143916933,0.901125506525609,7.11620234110762,1.10941392210795e-12,3.47053616068118e-11
"ENSG00000162852.13",20.1704516081283,8.79040467730766,1.23795688659176,7.1007357142369,1.24094485221517e-12,3.86101544289218e-11
"ENSG00000109929.9",11.6938663282952,10.2030573720036,1.44322281532163,7.06963419901992,1.55342640994162e-12,4.80727011592686e-11
"ENSG00000242086.8",33.9681845624193,9.78848654471138,1.39023180142295,7.04090248452996,1.90998648280885e-12,5.87908138772606e-11
"ENSG00000175354.18",168.857044890683,6.64185763869602,0.943453249409622,7.03994357203417,1.92317699716582e-12,5.88819510408855e-11
"ENSG00000004455.16",78.2567815689194,7.51627671748304,1.06996603541767,7.0247806646956,2.14402783893246e-12,6.52964245550012e-11
"ENSG00000143614.9",24.3344353811487,5.64173136173764,0.803454489178464,7.02184310091581,2.18960345459454e-12,6.63334604455062e-11
"ENSG00000164609.9",24.5705757500515,5.8861847263509,0.841135956214796,6.99789930850107,2.59828708101508e-12,7.81765060206561e-11
"ENSG00000117713.18",43.6606271498545,6.74720105396015,0.964245004829152,6.99739279972276,2.60769443293363e-12,7.81765060206561e-11
"ENSG00000179820.15",45.9899590044604,6.28724950720611,0.899522389693736,6.98954198277017,2.75785081773177e-12,8.22496855277932e-11
"ENSG00000122644.12",138.780235619415,7.00476865401178,1.00299723196711,6.98383647607264,2.87226364703732e-12,8.52203585172517e-11
"ENSG00000007312.12",66.0341391702258,6.48411088299771,0.929277245883338,6.97758490452883,3.00297343353296e-12,8.86416158123883e-11
"ENSG00000234184.5",26.5987631680521,10.3872259855446,1.48967626083132,6.97280762180367,3.10677338887838e-12,9.12376919713468e-11
"ENSG00000021776.10",15.862637742386,9.52408261517201,1.36651270563656,6.96962609706245,3.17784430146426e-12,9.23578418159944e-11
"ENSG00000130024.14",35.2004912857678,9.1957219846272,1.31949003746035,6.96914847673001,3.18865040905965e-12,9.23578418159944e-11
"ENSG00000183155.4",5.84421247339898,6.57751099854923,0.943830402421824,6.96895436052033,3.19305255757173e-12,9.23578418159944e-11
"ENSG00000167088.10",79.939507804253,6.5277390362802,0.939728897652944,6.94640662065816,3.7470775247795e-12,1.07840891163154e-10
"ENSG00000139146.13",455.066019553188,6.06871205946259,0.874135821229099,6.94252759362903,3.85145689228829e-12,1.10293462049808e-10
"ENSG00000062582.13",13.7145752381362,6.28467942991195,0.907581547590653,6.92464434363592,4.37072186236372e-12,1.24543935840424e-10
"ENSG00000038219.12",95.9613469392047,6.2381239149642,0.901540743745608,6.91940320860799,4.5355024741728e-12,1.28602720400683e-10
"ENSG00000115310.17",29.4790095447908,6.75534063519218,0.979610708558095,6.89594404815713,5.35082543260685e-12,1.50977211716103e-10
"ENSG00000109919.9",21.2581450432756,7.49122058407605,1.08658920580888,6.89425271669199,5.41486880369056e-12,1.52038950409965e-10
"ENSG00000135070.14",58.603622126102,7.10677525582457,1.03238918981939,6.88381409443839,5.82709105946277e-12,1.62819107467319e-10
"ENSG00000138069.16",55.0463614391284,6.14421001500698,0.892910704088604,6.88110242924951,5.93911258146521e-12,1.65147497675912e-10
"ENSG00000004897.11",90.6246359998553,7.19287059204686,1.04579037546826,6.87792770021067,6.07294758741663e-12,1.68057145736395e-10
"ENSG00000149100.12",185.777300257925,5.70194382582846,0.829284272860202,6.87574094003068,6.16684801426524e-12,1.69839125215841e-10
"ENSG00000198146.4",43.3320191013708,11.4791801205879,1.67289576031479,6.86186216314391,6.79686313649843e-12,1.86298781969928e-10
"ENSG00000182718.16",40.5734737685851,4.1345219136032,0.603676031836465,6.84890851310665,7.44155654141725e-12,2.03002841006624e-10
"ENSG00000144597.13",27.5610006348501,5.04560381185003,0.739913557597355,6.81918010562491,9.15615533844707e-12,2.48598255321233e-10
